10,Say You Won't Let Go,James Arthur,2428183,2017-01-07,['pop'; 'uk pop'; 'talent show'; 'post-teen pop']
11,I Feel It Coming,The Weeknd,2411921,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
12,24K Magic,Bruno Mars,2323388,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
13,Black Beatles,Rae Sremmurd,2194177,2017-01-07,['rap'; 'mississippi hip hop'; 'melodic rap'; 'trap'; 'pop rap'; 'southern hip hop'; 'hip hop']
14,Chantaje (feat. Maluma),Shakira,2125156,2017-01-07,['colombian pop'; 'dance pop'; 'latin pop'; 'pop'; 'latin']
15,Call On Me - Ryan Riback Extended Remix,Starley,2093312,2017-01-07,['aussietronica'; 'tropical house'; 'pop dance']
16,In the Name of Love,Martin Garrix,1951364,2017-01-07,['dutch edm'; 'pop dance'; 'edm'; 'tropical house'; 'pop'; 'progressive house'; 'dance pop']
17,One Dance,Drake,1914426,2017-01-07,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
18,Bad and Boujee (feat. Lil Uzi Vert),Migos,1899936,2017-01-07,['rap'; 'atl hip hop'; 'trap'; 'pop rap']
19,Just Hold On,Steve Aoki,1887106,2017-01-07,['edm'; 'pop dance'; 'electro house'; 'tropical house'; 'dance pop'; 'pop']
20,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1851331,2017-01-07,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
21,Side To Side,Ariana Grande,1813605,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
22,Bad Things (with Camila Cabello),Machine Gun Kelly,1730739,2017-01-07,['ohio hip hop'; 'pop rap']
23,Mercy,Shawn Mendes,1583771,2017-01-07,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
24,All We Know,The Chainsmokers,1541275,2017-01-07,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
25,My Way,Calvin Harris,1506554,2017-01-07,['uk dance'; 'pop'; 'dance pop'; 'edm'; 'house'; 'progressive house'; 'pop dance'; 'electro house']
26,Starving,Hailee Steinfeld,1480406,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
27,Heathens,Twenty One Pilots,1437591,2017-01-07,['modern rock'; 'rock']
28,Treat You Better,Shawn Mendes,1363274,2017-01-07,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
29,All Night,The Vamps,1359300,2017-01-07,['pop'; 'post-teen pop'; 'boy band'; 'dance pop']
30,I Would Like,Zara Larsson,1351504,2017-01-07,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
31,Scars To Your Beautiful,Alessia Cara,1337969,2017-01-07,['pop'; 'post-teen pop'; 'canadian pop'; 'canadian contemporary r&b'; 'dance pop'; 'electropop']
32,Don't Let Me Down (feat. Daya),The Chainsmokers,1334125,2017-01-07,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
33,Shed a Light,Robin Schulz,1326697,2017-01-07,['german dance'; 'tropical house'; 'deep euro house'; 'pop dance'; 'deep house'; 'edm'; 'pop'; 'dance pop']
34,Hear Me Now,Alok,1325681,2017-01-07,['pop nacional'; 'slap house'; 'electro house']
35,Now and Later,Sage The Gemini,1324442,2017-01-07,['pop rap'; 'hyphy'; 'dance pop'; 'southern hip hop'; 'trap'; 'rap']
36,Reggaetón Lento (Bailemos),CNCO,1307569,2017-01-07,['boy band'; 'latin pop'; 'reggaeton'; 'latin']
37,By Your Side,Jonas Blue,1285756,2017-01-07,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
38,Love Me Now,John Legend,1278011,2017-01-07,['pop soul'; 'neo soul'; 'pop'; 'r&b'; 'urban contemporary']
39,Alone,Alan Walker,1218111,2017-01-07,['pop dance'; 'electro house']
40,The Mack,Nevada,1217616,2017-01-07,['eurodance']
41,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1200371,2017-01-07,['dance pop'; 'pop']
42,"How Far I'll Go - From ""Moana""",Alessia Cara,1166820,2017-01-07,['pop'; 'post-teen pop'; 'canadian pop'; 'canadian contemporary r&b'; 'dance pop'; 'electropop']
43,Photograph,Ed Sheeran,1132346,2017-01-07,['uk pop'; 'pop']
44,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1119953,2017-01-07,['pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
45,Caroline,Aminé,1113734,2017-01-07,['portland hip hop'; 'rap'; 'pop rap'; 'hip hop'; 'underground hip hop']
46,Cheap Thrills,Sia,1103113,2017-01-07,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
47,Safari,J Balvin,1092588,2017-01-07,['reggaeton colombiano'; 'reggaeton'; 'trap latino'; 'latin']
48,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,1088471,2017-01-07,['virginia hip hop'; 'alternative r&b'; 'underground hip hop'; 'trap'; 'pop rap'; 'rap']
49,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1065440,2017-01-07,['pop rap'; 'dance pop'; 'pop']
50,The Greatest (feat. Kendrick Lamar),Sia,1039529,2017-01-07,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
51,Vente Pa' Ca (feat. Maluma),Ricky Martin,978488,2017-01-07,['latin pop'; 'puerto rican pop'; 'mexican pop'; 'latin'; 'dance pop']
52,Otra vez (feat. J Balvin),Zion & Lennox,963308,2017-01-07,['latin hip hop'; 'reggaeton'; 'latin'; 'trap latino'; 'reggaeton flow']
53,Solo Dance,Martin Jensen,963206,2017-01-07,['tropical house'; 'pop dance'; 'danish electronic'; 'edm'; 'dance pop'; 'pop edm'; 'deep house'; 'pop'; 'electro house']
54,Bounce Back,Big Sean,944598,2017-01-07,['rap'; 'pop rap'; 'detroit hip hop'; 'trap'; 'southern hip hop'; 'hip hop']
55,Human,Rag'n'Bone Man,920076,2017-01-07,['neo soul']
56,This Is What You Came For (feat. Rihanna),Calvin Harris,909640,2017-01-07,['uk dance'; 'pop'; 'dance pop'; 'edm'; 'house'; 'progressive house'; 'pop dance'; 'electro house']
57,Sexual,NEIKED,880369,2017-01-07,['scandipop']
58,Thinking out Loud,Ed Sheeran,865313,2017-01-07,['uk pop'; 'pop']
59,Party Monster,The Weeknd,833450,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
60,Perfect Strangers,Jonas Blue,830929,2017-01-07,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
61,Water Under the Bridge,Adele,816076,2017-01-07,['pop soul'; 'british soul'; 'uk pop'; 'pop']
62,Ride,Twenty One Pilots,802742,2017-01-07,['modern rock'; 'rock']
63,Deja Vu,J. Cole,802544,2017-01-07,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
64,Make Me (Cry),Noah Cyrus,801946,2017-01-07,['pop'; 'post-teen pop'; 'alt z'; 'dance pop']
65,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,797174,2017-01-07,['pop'; 'post-teen pop'; 'dance pop'; 'girl group'; 'talent show']
66,Too Good,Drake,779304,2017-01-07,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
67,All Time Low,Jon Bellion,769859,2017-01-07,['pop rap']
68,Stressed Out,Twenty One Pilots,758103,2017-01-07,['modern rock'; 'rock']
69,Lot to Learn,Luke Christopher,754339,2017-01-07,['indie pop rap'; 'pop rap']
70,Panda,Desiigner,752853,2017-01-07,['viral trap'; 'trap'; 'rap'; 'pop rap']
71,Faded,Alan Walker,745764,2017-01-07,['pop dance'; 'electro house']
72,i hate u; i love u (feat. olivia o'brien),gnash,742959,2017-01-07,['indie cafe pop'; 'pop'; 'alt z'; 'social media pop'; 'sad rap'; 'electropop'; 'pop rap']
73,Sunset Lover,Petit Biscuit,740683,2017-01-07,['new french touch'; 'tropical house']
74,Setting Fires,The Chainsmokers,719998,2017-01-07,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
75,Love Yourself,Justin Bieber,718428,2017-01-07,['canadian pop'; 'post-teen pop'; 'pop']
76,Work,Rihanna,716609,2017-01-07,['barbadian pop'; 'pop'; 'dance pop'; 'post-teen pop'; 'urban contemporary']
77,Sorry,Justin Bieber,715986,2017-01-07,['canadian pop'; 'post-teen pop'; 'pop']
78,The A Team,Ed Sheeran,712783,2017-01-07,['uk pop'; 'pop']
79,Sucker for Pain (with Wiz Khalifa; Imagine Dragons; Logic & Ty Dolla $ign feat. X Ambassadors),Lil Wayne,708810,2017-01-07,['rap'; 'pop rap'; 'new orleans rap'; 'trap'; 'hip hop']
80,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,697946,2017-01-07,['shiver pop'; 'downtempo'; 'pop'; 'post-teen pop']
81,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,695241,2017-01-07,['san diego rap']
82,The Ocean (feat. Shy Martin),Mike Perry,692067,2017-01-07,['swedish tropical house'; 'tropical house'; 'pop dance'; 'pop edm'; 'deep tropical house'; 'edm'; 'electro house'; 'pop'; 'dance pop']
83,Traicionera,Sebastian Yatra,682990,2017-01-07,['reggaeton colombiano'; 'colombian pop'; 'reggaeton'; 'latin']
84,Controlla,Drake,681158,2017-01-07,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
85,La Bicicleta,Carlos Vives,675480,2017-01-07,['colombian pop'; 'champeta'; 'latin'; 'vallenato'; 'latin pop'; 'tropical']
86,Hymn for the Weekend - Seeb Remix,Coldplay,675173,2017-01-07,['permanent wave'; 'pop']
87,Shout Out to My Ex,Little Mix,674246,2017-01-07,['talent show'; 'pop'; 'girl group'; 'post-teen pop'; 'uk pop'; 'dance pop']
88,X (feat. Future),21 Savage,668285,2017-01-07,['atl hip hop'; 'rap'; 'trap'; 'hip hop']
89,Versace on the Floor,Bruno Mars,657364,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
90,I Got You,Bebe Rexha,651512,2017-01-07,['pop'; 'dance pop'; 'post-teen pop'; 'electropop']
91,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,651130,2017-01-07,['chicano rap']
92,Deu Onda,MC G15,644871,2017-01-07,['funk carioca'; 'funk paulista'; 'funk ostentacao']
93,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,640773,2017-01-07,['trap'; 'pop rap'; 'chicago bop'; 'nyc rap'; 'rap'; 'viral trap']
94,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,636496,2017-01-07,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
95,Sneakin’,Drake,629809,2017-01-07,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
96,Needed Me,Rihanna,619050,2017-01-07,['barbadian pop'; 'pop'; 'dance pop'; 'post-teen pop'; 'urban contemporary']
97,Capsize,FRENSHIP,618407,2017-01-07,['la pop'; 'indie poptimism'; 'electropop'; 'tropical house'; 'pop edm'; 'pop dance']
98,Cake By The Ocean,DNCE,618302,2017-01-07,['pop'; 'post-teen pop'; 'dance pop'; 'pop rock']
99,No Heart,21 Savage,612051,2017-01-07,['atl hip hop'; 'rap'; 'trap'; 'hip hop']
100,Shaky Shaky,Daddy Yankee,604777,2017-01-07,['reggaeton'; 'latin'; 'latin hip hop'; 'trap latino']
101,Dile Que Tu Me Quieres,Ozuna,599877,2017-01-07,['puerto rican pop'; 'trap latino'; 'reggaeton'; 'latin']
102,7 Years,Lukas Graham,597682,2017-01-07,['scandipop'; 'pop'; 'danish pop']
103,Lighthouse - Andrelli Remix,Hearts & Colors,597350,2017-01-07,"['Sorry'; ""that one doesn't seem to be on any of these maps yet.""]"
104,Sidewalks,The Weeknd,592827,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
105,Ay Mi Dios (feat. Pitbull; Yandel & Chacal),IAmChino,592374,2017-01-07,['cubaton'; 'reggaeton']
106,Redbone,Childish Gambino,581228,2017-01-07,['rap'; 'atl hip hop'; 'pop rap'; 'hip hop']
107,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,579211,2017-01-07,['tropical house'; 'new french touch'; 'pop dance']
108,iSpy (feat. Lil Yachty),KYLE,577071,2017-01-07,['pop rap'; 'rap'; 'social media pop']
109,Fresh Eyes,Andy Grammer,576037,2017-01-07,['neo mellow'; 'pop rock'; 'pop'; 'post-teen pop'; 'modern rock'; 'dance pop']
110,Into You,Ariana Grande,573130,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
111,Middle,DJ Snake,562582,2017-01-07,['pop'; 'electronic trap'; 'dance pop'; 'edm'; 'pop dance'; 'pop rap']
112,No Lie,Sean Paul,558662,2017-01-07,['dance pop'; 'dancehall'; 'pop rap'; 'pop']
113,Weak,AJR,558265,2017-01-07,['modern rock'; 'pop rap']
114,Final Song,MØ,557240,2017-01-07,['electropop'; 'pop'; 'tropical house'; 'dance pop'; 'art pop'; 'danish pop'; 'indie poptimism']
115,Six Feet Under,The Weeknd,556474,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
116,Send My Love (To Your New Lover),Adele,549049,2017-01-07,['pop soul'; 'british soul'; 'uk pop'; 'pop']
117,Love on Me,Galantis,548327,2017-01-07,['pop dance'; 'tropical house'; 'edm'; 'dance pop'; 'pop'; 'electro house']
118,Fast Car,Jonas Blue,546583,2017-01-07,['tropical house'; 'uk dance'; 'pop dance'; 'pop'; 'dance pop'; 'edm']
119,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,543018,2017-01-07,['mexican pop'; 'latin pop'; 'dance pop'; 'latin'; 'pop']
120,The Greatest,Sia,538942,2017-01-07,['pop'; 'australian dance'; 'australian pop'; 'dance pop']
121,You Was Right,Lil Uzi Vert,529907,2017-01-07,['melodic rap'; 'philly rap'; 'rap'; 'trap']
122,Dancing On My Own,Calum Scott,528253,2017-01-07,['indie cafe pop'; 'pop'; 'viral pop'; 'neo mellow']
123,This Town,Niall Horan,527942,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
124,Me llamas (feat. Maluma) - Remix,Piso 21,526683,2017-01-07,['reggaeton colombiano'; 'colombian pop'; 'reggaeton'; 'trap latino'; 'latin'; 'latin pop']
125,Lean On (feat. MØ & DJ Snake),Major Lazer,526317,2017-01-07,['moombahton'; 'pop'; 'edm'; 'dance pop'; 'pop dance'; 'pop rap'; 'electro house']
126,Touch,Little Mix,524241,2017-01-07,['talent show'; 'pop'; 'girl group'; 'post-teen pop'; 'uk pop'; 'dance pop']
127,Me; Myself & I,G-Eazy,524239,2017-01-07,['indie pop rap'; 'oakland hip hop'; 'pop rap'; 'rap'; 'hip hop']
128,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,520721,2017-01-07,['uk pop'; 'pop']
129,Vacaciones,Wisin,518486,2017-01-07,['latin'; 'reggaeton'; 'latin hip hop'; 'trap latino']
130,Dynamite (feat. Pretty Sister),Nause,518116,2017-01-07,['progressive electro house'; 'swedish pop'; 'edm'; 'pop dance']
131,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,513901,2017-01-07,['rap'; 'conscious hip hop'; 'chicago rap'; 'pop rap'; 'hip hop']
132,pick up the phone,Young Thug,512460,2017-01-07,['rap'; 'melodic rap'; 'trap'; 'atl hip hop'; 'atl trap'; 'pop rap'; 'hip hop'; 'gangster rap']
133,OOOUUU,Young M.A,509926,2017-01-07,['nyc rap'; 'lgbtq+ hip hop'; 'rap'; 'trap'; 'pop rap']
134,Sex,Cheat Codes,505437,2017-01-07,['pop dance'; 'tropical house'; 'pop'; 'edm'; 'dance pop'; 'electropop'; 'post-teen pop'; 'electro house'; 'pop edm']
135,Love On The Brain,Rihanna,504929,2017-01-07,['barbadian pop'; 'pop'; 'dance pop'; 'post-teen pop'; 'urban contemporary']
136,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,502638,2017-01-07,['indie pop rap'; 'oakland hip hop'; 'pop rap'; 'rap'; 'hip hop']
137,Don't,Ed Sheeran,497597,2017-01-07,['uk pop'; 'pop']
138,Hello,Adele,487706,2017-01-07,['pop soul'; 'british soul'; 'uk pop'; 'pop']
139,Don't Leave,Snakehips,486685,2017-01-07,['tropical house'; 'edm'; 'electropop'; 'pop'; 'pop dance'; 'indie poptimism'; 'dance pop']
140,Give Me Love,Ed Sheeran,485582,2017-01-07,['uk pop'; 'pop']
141,Borro Cassette,Maluma,485444,2017-01-07,['reggaeton colombiano'; 'reggaeton'; 'latin']
142,Andas En Mi Cabeza,Chino & Nacho,483409,2017-01-07,['tamaulipas rap']
143,Light,San Holo,476208,2017-01-07,['electronic trap'; 'edm'; 'future bass'; 'vapor twitch'; 'pop dance'; 'pop edm'; 'electropop'; 'electro house']
144,Swang,Rae Sremmurd,473002,2017-01-07,['rap'; 'mississippi hip hop'; 'melodic rap'; 'trap'; 'pop rap'; 'southern hip hop'; 'hip hop']
145,Lush Life,Zara Larsson,471187,2017-01-07,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
146,September Song,JP Cooper,471088,2017-01-07,['uk pop'; 'pop'; 'neo mellow'; 'indie cafe pop'; 'tropical house'; 'pop rock']
147,Wake Up Where You Are,State of Sound,465110,2017-01-07,['swedish tropical house'; 'deep tropical house'; 'tropical house']
148,Stitches,Shawn Mendes,463846,2017-01-07,['pop'; 'canadian pop'; 'viral pop'; 'post-teen pop'; 'dance pop']
149,Roses (feat. ROZES),The Chainsmokers,463183,2017-01-07,['pop'; 'pop dance'; 'tropical house'; 'edm'; 'electropop'; 'dance pop']
150,Ain't My Fault,Zara Larsson,459397,2017-01-07,['pop'; 'scandipop'; 'dance pop'; 'swedish electropop'; 'post-teen pop'; 'tropical house'; 'swedish pop'; 'pop dance'; 'electropop'; 'edm']
151,Miss You,James Hersey,458180,2017-01-07,['tropical house']
152,What Do You Mean?,Justin Bieber,456022,2017-01-07,['canadian pop'; 'post-teen pop'; 'pop']
153,Tenerife Sea,Ed Sheeran,450529,2017-01-07,['uk pop'; 'pop']
154,Neighbors,J. Cole,447511,2017-01-07,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
155,PILLOWTALK,ZAYN,443448,2017-01-07,['pop'; 'post-teen pop'; 'uk pop'; 'dance pop']
156,Not Going Home (feat. Gia Koka),DVBBS,441621,2017-01-07,['pop dance'; 'edm'; 'canadian electronic'; 'slap house'; 'electro house'; 'tropical house'; 'pop edm'; 'dance pop']
157,Hotline Bling,Drake,436176,2017-01-07,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
158,Cuatro Babys (feat. Trap Capos; Noriel; Bryant Myers & Juhn),Maluma,435669,2017-01-07,['reggaeton colombiano'; 'reggaeton'; 'latin']
159,Let Me Hold You (Turn Me On),Dante Klein,434464,2017-01-07,['pop edm']
160,No Money,Galantis,432250,2017-01-07,['pop dance'; 'tropical house'; 'edm'; 'dance pop'; 'pop'; 'electro house']
161,That's What I Like,Bruno Mars,429466,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
162,Oh Lord,MiC LOWRY,428914,2017-01-07,['pop r&b'; 'trap soul'; 'post-teen pop'; 'r&b'; 'chill r&b'; 'alternative r&b'; 'urban contemporary'; 'afroswing'; 'dance pop'; 'hip pop']
163,Reminder,The Weeknd,426653,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
164,Gyal You A Party Animal - Remix,Charly Black,426376,2017-01-07,['dancehall']
165,Jumpman,Drake,425343,2017-01-07,['toronto rap'; 'canadian pop'; 'canadian hip hop'; 'rap'; 'pop rap'; 'hip hop']
166,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,424874,2017-01-07,['detroit hip hop'; 'rap'; 'hip hop']
167,Taped up Heart (feat. Clara Mae),KREAM,422319,2017-01-07,['pop dance'; 'tropical house'; 'edm'; 'pop edm'; 'house'; 'electro house'; 'deep groove house'; 'dance pop'; 'progressive house']
168,It's Gotta Be You,Isaiah Firebrace,421452,2017-01-07,['australian pop']
169,The Hills,The Weeknd,420469,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
170,Let It Go,James Bay,415917,2017-01-07,['pop'; 'neo mellow'; 'pop rock'; 'modern rock']
171,Never Be Like You,Flume,414073,2017-01-07,['australian electropop'; 'downtempo'; 'australian dance'; 'australian indie'; 'edm']
172,Cocoon,Milky Chance,408438,2017-01-07,['german pop']
173,Love$ick,Mura Masa,406411,2017-01-07,['channel islands indie'; 'vapor soul']
174,Low Life (feat. The Weeknd),Future,403832,2017-01-07,['rap'; 'atl hip hop'; 'trap'; 'pop rap'; 'southern hip hop']
175,Rockin’,The Weeknd,403084,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
176,Would I Lie to You - Radio Edit,David Guetta,403039,2017-01-07,['big room'; 'dance pop'; 'edm'; 'pop dance'; 'pop']
177,Gold,Kiiara,401741,2017-01-07,['electropop'; 'indie poptimism'; 'alt z'; 'pop'; 'dance pop']
178,Used to This (feat. Drake),Future,398215,2017-01-07,['rap'; 'atl hip hop'; 'trap'; 'pop rap'; 'southern hip hop']
179,No Role Modelz,J. Cole,396023,2017-01-07,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
180,Please Don't Go,Joel Adams,395674,2017-01-07,['pop soul'; 'australian pop']
181,Cool Girl,Tove Lo,394760,2017-01-07,['pop'; 'swedish electropop'; 'electropop'; 'dance pop'; 'metropopolis'; 'swedish synthpop'; 'post-teen pop'; 'swedish pop'; 'pop rap']
182,Immortal,J. Cole,388761,2017-01-07,['north carolina hip hop'; 'conscious hip hop'; 'rap'; 'hip hop']
183,Lay It All on Me (feat. Ed Sheeran),Rudimental,388320,2017-01-07,['uk dance'; 'uk funky'; 'tropical house'; 'pop dance'; 'dance pop'; 'house'; 'pop'; 'edm']
184,Million Reasons,Lady Gaga,387874,2017-01-07,['pop'; 'post-teen pop'; 'dance pop']
185,Die For You,The Weeknd,387765,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
186,Chillax (feat. Ky-Mani Marley),Farruko,387422,2017-01-07,['reggaeton'; 'latin'; 'latin hip hop'; 'trap latino']
187,Can't Feel My Face,The Weeknd,385452,2017-01-07,['canadian pop'; 'canadian contemporary r&b'; 'pop']
188,You & Me,Marc E. Bassy,384477,2017-01-07,['pop rap'; 'pop'; 'r&b'; 'electropop'; 'rap']
189,Cake - Challenge Version,Flo Rida,384375,2017-01-07,['miami hip hop'; 'dance pop'; 'pop rap'; 'pop']
190,Hymn for the Weekend,Coldplay,381364,2017-01-07,['permanent wave'; 'pop']
191,Alarm,Anne-Marie,370889,2017-01-07,['pop'; 'uk pop'; 'dance pop'; 'post-teen pop'; 'tropical house'; 'pop dance']
192,Let Her Go,Passenger,370144,2017-01-07,['folk-pop'; 'neo mellow'; 'pop rock'; 'pop']
193,Say It (feat. Tove Lo),Flume,369817,2017-01-07,['australian electropop'; 'downtempo'; 'australian dance'; 'australian indie'; 'edm']
194,goosebumps,Travis Scott,368170,2017-01-07,['slap house'; 'rap']
195,Moves,Big Sean,366932,2017-01-07,['rap'; 'pop rap'; 'detroit hip hop'; 'trap'; 'southern hip hop'; 'hip hop']
196,All of Me,John Legend,366521,2017-01-07,['pop soul'; 'neo soul'; 'pop'; 'r&b'; 'urban contemporary']
197,'Till I Collapse,Eminem,365311,2017-01-07,['detroit hip hop'; 'rap'; 'hip hop']
